x0,x1,x2,x3,target
0.5588119483887325,0.17142090730136694,0.2972580703692296,0.7996798094508547,0.97156916347731
0.213829048828288,0.03300901409285153,0.32973212263191026,0.6100693324887781,0.9721159103335156
0.9225886330806433,0.708178292140719,0.29868046357528255,0.07357529738926834,0.8430836522689995
0.7601605768582206,0.7971267311619584,0.35079269367828014,0.054906343590640574,0.8354291962821214
0.11306619975410562,0.2066225972525293,0.04874278296548223,0.1843368698456572,0.9666484417714598
0.25,0.25,0.25,0.25,0.9644614543466375
0.01,0.7183349256217372,0.01,0.99,0.9846910880262438
0.01,0.6055346272839456,0.99,0.99,0.9699289229086933
0.99,0.01,0.99,0.99,0.9704756697648989
0.010000000000000009,0.01,0.99,0.01,0.8184800437397485
0.99,0.99,0.99,0.99,0.9644614543466375
0.637583877533955,0.7570498239608696,0.24182230208104996,0.8221708378407363,0.9764898851831602
0.30819381083386777,0.968744725336286,0.6280840102385522,0.38941782986950646,0.9989065062875888
0.9164892567594132,0.12546673036554443,0.1095796299261683,0.5462502221084923,0.9846910880262438
0.05110379942231805,0.6772915948237849,0.5562029595290496,0.7746543935290461,0.9841443411700382
0.15430611011499323,0.7416078353708495,0.7686978962315211,0.9595860344468872,0.9939857845817387
0.005785915595267324,0.4156225248780002,0.005785915595267324,0.572805643931465,0.8020776380535812
0.652321982945838,0.6457346505139281,0.8924774328304782,0.6010765140416438,0.9994532531437944
0.35520625162439606,0.6657585704324955,0.3520065527982703,0.39005621472483204,0.9825041006014216
0.16587299788730933,0.17597945690662994,0.1762136435362122,0.5740290826415549,0.981957353745216
0.3752860330480984,0.9634487739831042,0.4329237973107433,0.092450652903598,0.9972662657189721
0.3237632031581137,0.6405928668695425,0.4958256665646913,0.025264576433867002,0.9967195188627666
0.30780105031542143,0.6537909583538062,0.854698410383964,0.5406460837303436,0.9928922908693275
0.40934008848487347,0.5098132020119533,0.8290990291231912,0.9795844571582408,0.9737561509021323
0.37100650471298025,0.7558097156078835,0.09015482222947577,0.5865857257476811,0.965008201202843
0.22743972233368565,0.26674226708234045,0.07796542537487304,0.6797631221745201,0.9781301257517769
0.12383471031681229,0.6414244902046818,0.34102241803075617,0.795753035115982,0.9743028977583379
0.23367227060311718,0.2313125817273404,0.31969983174529076,0.21531531592425157,0.9972662657189721
0.5490700862767841,0.39223506410953707,0.4101523116015457,0.4998405033646497,0.9770366320393657
0.1681379951567993,0.18423283451360634,0.3334744051946688,0.12144332310472636,0.9885183160196829
0.33936368404076905,0.19959709902647765,0.20855776717758337,0.22342601575234936,0.9781301257517769
0.05135319003884642,0.0884727706510407,0.6631950846788416,0.9359767135929301,0.9792236194641881
0.9217528881109185,0.9753523635674312,0.9607632180133536,0.9414699470664684,0.9704756697648989
0.28174824934067577,0.6893296361019364,0.07323846916681966,0.4838182815894993,0.9661016949152542
0.8577689531663597,0.09678482938934273,0.39359661927506784,0.38895238886947775,0.97156916347731
0.1714210988206222,0.09956431417160147,0.17128854211436464,0.8281105837519962,0.9885183160196829
0.9227282193863403,0.366575785107345,0.603725784012215,0.5666815781694992,0.9628212137780208
0.45292184839414706,0.6787335631302828,0.38511695586743555,0.725184500469303,0.9704756697648989
0.23367227060311718,0.2313125817273404,0.31969983174529076,0.21531531592425157,0.9934390377255331
0.12895624863301042,0.038221351215882875,0.28164241851540606,0.4288734711130581,0.9764898851831602
0.7438746856450743,0.7078520705668896,0.04743322358959375,0.4150482302080247,0.9628212137780208
0.6098428823422997,0.03032391604846943,0.10544544139079924,0.28729132400848345,0.9753963914707491
0.9059839042133824,0.6825395693658284,0.280242648909566,0.7798073416635488,0.9693821760524877
0.4028152052870806,0.03504316718598771,0.27790421148849714,0.30825561099722915,0.9611809732094041
